328,34,33,1
329,30,26,1
330,50,48,2
331,41,6,11
332,65,12,1
333,16,16,0
334,53,50,3
335,48,20,26
336,29,13,9
337,53,50,3
339,48,4,17
340,47,3,4
341,40,39,0
342,25,6,17
343,33,22,10
344,34,33,0
345,10,3,5
346,54,38,12
347,63,35,3
348,17,4,7
349,44,4,26
350,53,34,3
351,59,27,1
352,9,9,0
353,13,2,8
355,14,3,1
356,34,28,2
357,25,15,6
358,64,57,6
359,23,18,3
360,14,8,2
361,35,31,2
362,40,36,1
363,52,49,0
364,41,0,31
365,49,45,0
366,60,26,26
367,42,1,39
368,28,12,12
369,8,7,1
370,24,3,1
371,16,13,2
372,49,25,23
373,58,49,6
374,20,19,1
375,41,39,0
377,61,34,18
378,7,2,5
379,15,12,0
380,34,15,9
381,29,4,18
382,53,9,28
383,23,4,17
384,32,24,5
385,14,7,0
386,30,17,6
387,19,0,7
388,59,42,16
389,17,12,3
390,20,3,2
391,16,0,2
392,61,18,17
393,39,23,14
394,16,15,0
395,50,7,19
396,17,4,5
397,8,4,4
398,56,53,2
399,48,6,40
400,46,20,17
401,44,31,5
402,5,2,1
403,51,3,39
404,30,8,7
405,25,19,4
407,32,8,13
409,46,22,3
410,25,18,5
411,14,8,4
413,34,32,0
414,37,35,2
415,8,3,0
416,25,11,5
417,17,9,6
418,23,15,3
419,31,25,4
420,24,6,11
421,54,39,14
422,50,16,15
423,57,53,1
424,10,9,0
425,49,7,39
426,17,6,1
427,12,2,2
428,56,47,0
429,19,5,0
430,24,6,4
431,29,24,1
432,8,1,0
433,56,25,18
434,58,45,2
435,44,3,35
436,33,9,20
437,27,21,6
438,39,6,14
439,61,0,44
440,45,2,9
441,37,9,24
442,14,9,0
443,6,1,1
445,50,17,8
446,12,4,2
447,53,20,31
448,54,16,9
449,54,15,30
450,19,17,0
451,56,47,0
452,33,3,21
453,14,11,1
454,54,12,10
455,21,0,0
456,38,28,4
457,55,55,0
458,56,29,19
459,13,10,2
460,40,3,34
461,10,5,1
462,30,28,2
463,23,21,1
464,31,2,1
466,39,34,2
467,65,26,17
468,35,21,6
469,53,17,23
470,21,11,6
471,17,17,0
472,33,15,0
473,24,11,2
474,39,27,4
475,8,2,4
476,27,0,8
477,6,2,2
478,20,7,0
479,44,43,1
480,15,14,1
481,24,1,15
482,55,42,6
483,59,44,13
484,34,11,10
485,37,16,2
486,25,7,9
487,43,9,30
488,48,17,0
489,10,2,3
490,28,4,2
491,48,11,17
492,40,22,10
493,10,1,7
494,43,0,35
495,34,4,3
496,50,13,26
497,45,20,9
498,50,10,34
499,24,9,6
500,10,10,0
501,19,5,5
502,61,5,49
503,39,20,7
504,35,19,9
505,24,12,5
506,52,26,2
507,49,7,39
508,29,27,0
509,10,2,6
510,11,6,2
511,45,14,5
512,54,42,9
513,41,36,2
514,35,10,15
515,52,28,20
516,9,0,5
517,56,42,0
519,28,13,6
520,65,16,20
521,63,45,2
522,39,0,24
523,6,5,0
524,18,8,1
525,61,35,20
526,56,29,17
527,26,12,5
528,16,13,1
529,7,6,1
530,11,0,6
533,63,39,7
535,49,30,6
536,28,8,13
537,21,12,5
538,8,4,1
539,16,7,3
541,28,21,3
542,12,1,11
543,11,6,0
544,65,20,41
545,62,4,14
546,54,1,0
547,11,2,7
548,20,14,6
549,10,2,6
551,44,34,6
552,22,7,2
553,13,5,2
554,32,32,0
555,14,10,2
556,51,40,9
557,49,44,0
558,30,11,2
559,5,3,2
560,7,1,1
561,26,10,3
562,61,10,13
563,43,18,23
564,36,31,1
565,13,5,6
566,38,36,0
567,56,2,39
568,45,29,0
569,59,47,3
570,55,37,12
571,23,23,0
573,9,3,1
574,48,47,1
575,6,2,0
576,50,28,6
578,62,35,25
579,44,6,21
580,29,20,5
581,55,34,3
583,32,1,28
584,40,20,3
585,45,39,2
586,53,27,10
587,41,38,3
588,16,4,10
589,31,0,3
590,19,12,3
591,64,8,3
592,58,39,15
593,42,25,5
594,50,32,18
595,33,28,3
596,40,17,11
597,5,3,1
598,17,16,1
599,13,2,9
600,26,16,2
602,25,14,3
603,45,41,2
604,14,0,10
605,39,1,25
606,61,60,1
607,64,5,54
608,37,31,5
609,38,22,3
610,28,6,0
611,59,16,32
612,44,18,18
613,8,4,0
614,59,45,12
615,15,5,3
616,29,26,1
617,53,38,4
618,65,2,32
620,29,22,6
621,17,4,6
622,49,49,0
623,24,10,1
624,47,4,40
625,58,41,2
626,40,7,1
627,23,18,3
629,24,14,2
630,56,47,8
631,13,2,8
633,18,12,6
634,17,6,8
636,65,20,14
637,45,45,0
638,45,19,16
639,56,4,16
640,26,0,20
641,11,8,0
642,23,10,1
643,38,4,22
644,34,14,10
645,46,36,4
646,62,31,10
647,25,6,12
648,55,31,21
649,47,6,3
650,47,13,12
651,65,28,25
652,57,13,41
653,18,15,2
654,23,15,0
655,20,0,18
656,38,23,12
657,42,19,4
658,51,15,14
659,28,16,12
660,35,19,1
661,21,15,6
662,17,17,0
663,26,13,12
664,43,8,12
665,30,28,0
666,39,16,10
667,62,40,0
668,8,1,4
669,29,18,9
670,50,6,37
671,57,8,0
672,15,5,2
673,20,17,2
674,43,12,23
675,9,1,1
676,27,14,10
677,63,28,11
678,49,41,5
679,35,27,6
680,18,15,2
681,30,13,11
682,28,25,3
683,50,17,19
684,32,21,4
685,47,9,20
686,6,3,2
687,9,6,2
688,27,24,2
690,9,6,3
691,24,6,17
692,13,10,1
693,12,4,3
694,29,11,9
695,48,24,13
696,26,13,12
697,38,2,1
698,54,41,11
699,32,16,9
700,37,36,0
701,30,18,11
702,38,19,4
703,64,28,24
705,37,22,14
706,53,38,2
707,45,9,6
708,21,9,1
709,5,5,0
710,64,34,1
711,45,43,1
713,33,33,0
714,57,1,53
715,41,33,2
716,53,38,5
717,22,0,20
718,53,8,16
719,29,5,2
720,64,31,0
721,14,10,1
722,50,1,20
723,45,33,10
724,9,1,0
725,63,63,0
726,12,0,6
727,46,0,31
728,21,5,3
731,49,14,13
732,10,6,0
733,36,6,23
734,23,19,0
735,48,7,30
736,49,34,8
737,19,14,5
738,58,46,4
739,18,12,5
740,46,8,15
741,25,16,7
742,49,26,21
743,48,22,15
745,23,9,11
746,53,27,24
747,44,26,2
748,33,13,0
749,11,8,2
750,18,12,0
751,54,4,12
752,36,29,0
753,16,6,6
754,54,20,1
755,55,29,24
756,11,5,0
757,44,4,29
758,39,25,11
759,53,12,32
760,52,3,6
761,57,46,1
762,60,49,10
763,28,28,0
765,20,5,10
767,35,26,4
768,18,0,5
769,28,15,0
771,33,16,1
772,24,18,1
773,15,13,2
774,11,7,3
775,17,0,13
776,34,22,1
777,63,1,29
778,57,33,14
780,37,13,7
781,65,42,12
782,54,32,21
783,51,27,24
785,8,7,0
786,19,18,1
787,28,20,5
788,18,3,14
789,43,15,15
790,17,0,0
791,47,11,19
792,23,4,12
793,32,16,15
794,39,6,31
795,30,15,3
796,6,3,0
797,65,63,1
798,31,10,13
799,11,0,6
800,32,28,2
801,37,18,14
803,14,6,6
804,18,8,8
805,30,10,9
806,19,16,1
807,22,22,0
808,33,10,21
809,49,40,5
810,21,0,2
811,39,4,32
812,59,51,3
813,17,8,9
814,14,11,3
815,24,13,2
816,29,26,3
817,53,48,5
818,59,11,38
819,42,3,2
820,7,2,0
821,8,7,1
822,32,29,1
823,45,18,10
824,63,41,7
825,7,7,0
826,23,11,3
827,60,8,33
828,14,13,0
829,39,7,25
830,65,44,14
831,13,5,5
832,21,8,4
833,53,16,13
836,5,2,0
837,57,31,4
838,12,9,1
839,25,0,10
840,40,16,22
841,7,0,0
842,45,7,1
844,37,19,9
845,19,16,3
847,37,24,1
848,48,10,33
849,38,33,1
850,55,25,13
851,47,47,0
853,55,26,8
854,15,8,1
855,8,7,0
856,25,8,15
857,15,11,2
858,59,54,5
859,35,19,8
860,32,3,6
861,64,24,40
862,36,21,4
863,38,1,2
864,45,22,10
865,63,51,2
866,60,29,27
867,57,34,1
869,25,5,13
870,55,50,0
871,20,1,11
872,36,11,18
873,21,2,18
874,49,15,21
875,40,0,32
876,28,5,8
877,23,14,7
878,20,13,6
879,50,22,12
880,43,2,25
881,56,41,14
883,21,4,15
884,42,27,11
885,30,22,6
886,9,8,1
887,7,1,0
888,40,35,3
889,57,23,28
890,65,14,31
891,7,4,2
892,31,13,17
893,42,31,4
894,8,7,0
896,11,1,8
897,8,2,1
898,63,11,24
899,29,1,12
900,7,7,0
901,55,48,7
902,7,0,5
903,39,39,0
904,46,13,25
905,17,7,10
907,27,23,3
908,60,52,2
909,57,42,1
910,29,12,8
911,15,10,3
912,11,8,2
913,65,24,36
914,17,8,0
915,8,6,2
916,61,37,10
917,13,13,0
918,14,8,3
919,7,5,1
920,61,37,4
921,27,3,8
922,17,7,0
923,18,9,5
924,48,11,13
925,49,32,11
926,58,55,1
927,44,1,18
928,62,10,49
929,53,3,21
930,13,3,1
931,11,6,1
932,21,14,7
933,43,32,10
934,6,2,3
935,32,29,2
936,17,17,0
937,28,19,4
938,61,52,2
939,65,9,28
940,61,27,19
941,60,0,21
942,50,28,16
943,52,17,6
944,40,31,5
945,60,21,22
946,41,27,13
947,13,3,2
948,51,30,0
950,20,1,0
951,43,20,12
952,30,16,3
953,33,16,3
954,56,1,10
955,36,10,4
956,53,8,0
957,60,52,2
958,10,9,0
959,55,47,3
