331,17,12,3
332,31,6,13
333,30,20,5
334,58,49,0
335,33,33,0
336,61,1,26
337,11,9,0
338,63,20,8
339,10,1,5
340,40,11,24
341,56,36,11
342,38,35,3
343,28,5,16
344,61,47,13
345,60,8,26
347,25,16,6
348,13,13,0
349,45,23,8
350,61,16,19
351,11,3,6
352,61,58,2
353,46,25,11
354,26,18,5
355,37,0,25
356,19,17,1
357,11,10,1
358,23,3,18
359,16,8,6
360,9,9,0
361,12,0,0
362,56,24,24
363,11,10,0
364,53,44,4
365,44,41,3
366,9,4,5
367,53,6,12
368,36,31,5
369,55,40,6
370,37,5,22
371,21,0,4
372,26,24,0
373,39,14,12
374,23,8,1
375,55,13,13
376,20,11,2
377,19,6,6
378,43,13,26
379,56,43,7
380,42,23,15
381,47,46,0
382,40,14,24
383,14,1,4
384,37,6,9
385,13,2,3
386,11,6,3
387,64,39,3
388,48,27,17
389,9,6,3
390,10,2,4
391,11,0,11
392,35,7,3
393,33,10,12
394,34,26,5
395,7,5,2
396,9,9,0
397,44,38,2
398,35,7,15
399,17,0,2
400,17,4,12
401,34,23,6
402,56,38,0
403,57,20,35
404,49,17,23
405,10,2,8
406,51,10,30
407,26,12,13
408,44,1,42
409,62,35,5
410,39,38,1
411,38,11,0
412,38,4,18
414,48,43,0
415,13,1,1
416,60,16,21
417,15,5,3
418,8,7,0
419,11,7,0
420,51,24,22
421,7,4,1
422,17,12,3
423,40,0,37
424,32,22,10
425,64,47,8
426,16,13,3
427,52,43,3
428,41,31,5
429,35,31,4
430,17,15,2
431,55,39,8
432,48,35,0
433,40,6,8
434,6,3,1
435,49,19,12
436,39,33,4
437,40,32,7
438,37,23,4
439,54,25,1
440,26,5,10
441,50,0,30
442,52,5,10
443,25,13,1
444,41,0,4
445,23,14,8
446,13,1,8
447,15,4,5
448,45,33,8
449,45,38,1
450,33,4,17
451,37,0,14
452,10,5,1
453,26,3,7
454,23,21,1
455,33,15,17
456,40,16,4
457,37,24,11
458,14,6,4
459,31,20,6
460,20,6,12
461,17,3,8
462,38,31,6
463,38,20,12
464,10,5,5
465,24,18,6
466,27,23,4
467,29,9,4
468,34,5,12
469,6,6,0
470,62,23,16
471,33,22,0
472,38,30,8
473,57,9,22
474,20,9,4
475,16,15,0
476,14,5,7
477,5,3,2
478,9,2,0
480,11,3,7
481,13,7,6
483,25,0,23
484,64,59,4
485,8,4,0
486,63,49,12
487,29,17,10
488,20,20,0
489,64,51,0
490,18,14,4
491,48,5,2
492,58,32,24
493,53,21,4
494,43,31,11
495,22,2,15
496,47,19,20
497,37,1,35
498,12,2,2
499,60,24,5
500,6,2,1
501,50,2,16
502,16,11,2
503,25,25,0
504,30,24,5
505,17,3,3
506,26,10,5
507,34,4,7
508,16,10,3
509,54,17,20
510,31,23,7
511,7,6,0
512,63,7,51
513,41,37,4
514,63,32,5
515,56,51,5
516,7,5,1
517,55,17,1
519,56,47,0
520,64,64,0
521,19,16,1
522,62,16,37
523,16,4,11
524,14,7,0
525,14,0,13
526,16,9,0
527,65,65,0
528,49,39,2
529,54,37,6
530,9,6,1
531,64,40,23
532,52,2,44
533,56,8,18
534,49,8,24
535,27,3,22
536,13,6,5
537,9,4,2
538,64,32,14
539,63,59,1
540,54,5,47
541,56,14,12
542,65,12,34
543,57,27,16
544,41,41,0
545,47,40,1
546,11,7,4
547,25,1,6
549,18,15,3
550,37,11,16
551,51,37,7
552,42,7,35
553,5,3,1
554,5,3,0
555,45,9,20
556,37,25,10
557,48,18,11
558,15,4,7
559,7,0,1
560,53,50,0
561,23,14,9
562,26,1,7
563,40,22,10
564,64,23,11
565,16,13,0
566,26,11,2
567,60,31,23
568,43,38,3
569,9,2,6
570,8,3,0
571,54,8,41
572,13,10,0
573,44,22,5
574,51,46,3
575,35,12,3
576,24,19,0
577,32,18,6
578,25,22,2
579,44,28,0
580,5,0,2
581,29,16,1
582,47,44,2
583,14,14,0
584,7,0,4
585,57,57,0
586,36,35,0
587,52,15,16
588,42,34,8
589,49,38,5
590,17,7,1
591,55,55,0
592,22,14,1
593,5,2,0
594,62,40,12
595,49,11,4
596,52,13,21
597,61,48,7
598,61,50,3
599,11,1,9
600,54,50,1
601,21,0,18
602,35,0,12
603,36,26,0
604,43,6,30
605,64,21,17
606,11,11,0
607,29,9,18
608,28,5,1
609,45,30,4
610,17,11,5
611,55,12,28
612,40,38,0
613,37,22,6
614,50,17,21
615,64,0,57
616,31,9,0
617,15,14,1
618,37,37,0
619,61,32,18
620,17,7,9
621,49,16,32
622,65,52,3
623,27,9,8
624,24,16,6
625,29,5,11
626,59,38,9
627,20,9,7
628,45,45,0
629,43,10,11
631,47,31,15
632,32,2,14
633,63,18,29
634,30,21,2
635,20,4,8
636,46,39,5
637,61,30,22
638,17,10,7
639,6,5,0
640,41,13,6
641,45,5,6
642,22,20,1
643,24,6,11
644,45,1,38
645,65,64,1
646,51,33,7
647,17,0,14
648,13,3,8
649,43,29,13
650,57,45,6
651,37,8,29
652,11,7,3
653,10,7,2
654,55,41,4
655,34,6,27
656,16,0,1
657,56,29,17
658,15,11,1
659,17,1,2
660,6,1,3
661,5,3,1
662,27,19,4
663,22,18,3
664,65,7,53
665,44,30,11
666,33,3,21
667,8,1,1
668,13,9,4
669,20,1,11
670,12,11,1
671,29,27,0
672,8,2,3
673,55,20,3
674,29,8,2
675,15,4,6
676,5,0,5
677,30,11,10
678,54,44,6
679,40,30,7
680,34,1,4
681,37,5,23
682,17,11,3
683,63,55,6
684,40,40,0
685,42,2,37
686,6,0,3
687,26,1,12
689,47,36,1
690,21,5,13
691,5,0,3
692,64,46,11
693,60,58,2
694,22,9,8
695,19,1,14
696,25,10,4
697,22,8,9
698,25,7,1
699,17,10,7
700,25,14,1
701,35,8,2
702,44,35,1
703,25,18,1
704,34,12,21
705,30,17,3
706,31,5,8
707,27,11,13
709,25,0,22
710,48,43,1
711,27,18,3
712,20,12,2
713,17,12,4
714,48,34,4
715,51,42,6
716,11,4,2
717,30,0,30
718,63,22,30
719,33,2,13
720,15,8,5
721,52,21,24
722,28,21,3
723,31,10,13
724,19,10,7
725,28,12,6
726,25,23,1
727,8,8,0
728,36,16,16
729,11,3,5
730,48,18,4
731,33,30,2
732,63,22,30
733,62,38,15
734,27,27,0
735,16,11,4
736,60,10,49
737,65,59,4
738,34,30,0
739,63,39,3
740,38,19,9
741,13,13,0
742,53,51,1
743,51,28,3
744,14,12,1
745,28,14,8
746,31,22,5
747,62,22,40
748,11,8,2
749,39,7,17
750,54,2,40
751,26,21,4
752,36,36,0
753,46,19,15
754,52,23,14
755,54,11,42
756,59,51,8
757,22,17,4
758,5,5,0
759,26,7,10
760,39,33,1
761,19,18,1
762,59,13,44
764,42,8,6
765,40,29,1
766,37,19,8
767,35,29,0
768,60,56,1
769,23,10,11
770,24,10,0
771,36,21,2
772,25,21,2
773,6,6,0
774,9,8,0
775,45,28,8
776,11,7,4
777,12,11,1
778,28,21,6
779,32,17,4
780,37,6,1
781,22,9,11
782,27,22,0
783,60,49,5
784,58,55,3
785,20,16,4
786,61,50,2
788,56,44,1
789,20,2,4
790,57,12,5
791,46,8,28
792,13,12,1
793,40,2,2
794,43,23,17
795,9,4,4
796,33,30,0
797,10,9,0
798,64,12,9
799,23,3,3
800,63,35,26
801,15,6,5
802,64,16,19
803,25,5,11
804,54,22,2
805,36,7,18
806,65,60,3
807,49,18,5
808,44,38,0
809,60,38,20
810,63,5,47
811,30,4,26
812,38,12,23
813,34,30,1
814,26,17,8
815,52,41,9
816,58,53,5
817,6,1,2
818,40,8,6
819,21,15,6
820,32,0,32
821,42,22,1
822,24,6,0
823,28,19,1
824,53,18,11
825,14,3,0
826,36,33,2
827,7,2,5
828,63,56,5
829,7,1,2
830,35,9,25
831,10,7,0
832,5,3,1
833,55,26,18
834,48,24,2
835,34,10,12
836,28,0,26
837,47,8,28
838,54,14,2
839,52,2,42
840,31,27,1
841,61,30,3
842,39,2,8
843,36,3,25
844,55,18,26
845,43,21,2
846,15,9,6
847,21,8,6
848,21,10,8
849,52,10,42
850,19,4,4
851,22,15,3
852,35,10,18
853,58,29,25
854,62,36,17
855,9,6,3
856,37,16,7
857,64,15,15
858,27,13,12
859,17,14,1
860,9,4,2
861,15,7,8
862,18,1,3
863,57,12,3
864,45,12,2
865,32,24,4
866,18,0,18
867,60,36,21
868,45,44,0
869,8,3,4
870,13,3,0
871,50,7,41
872,8,7,0
873,56,8,2
874,29,11,12
875,38,35,2
876,24,4,13
877,49,31,9
878,49,49,0
879,34,34,0
880,36,25,4
881,12,7,1
882,57,33,3
883,63,37,15
884,14,11,1
885,51,40,7
886,41,1,40
887,59,32,25
888,50,35,13
889,50,13,22
890,61,50,4
891,41,8,11
892,64,10,41
893,59,7,37
894,49,36,8
895,35,30,0
896,33,7,10
897,37,17,10
898,14,13,1
899,16,6,1
900,19,8,3
901,21,13,1
902,28,28,0
903,18,3,15
904,33,1,31
905,43,32,4
906,31,27,4
907,41,11,14
908,55,7,34
909,21,18,3
910,29,17,6
911,12,8,4
912,60,29,3
913,10,10,0
914,54,24,5
915,46,20,20
916,27,1,0
917,51,30,7
918,36,15,11
919,38,28,8
