323,42,21,16
324,10,1,9
325,32,29,3
326,20,2,0
328,54,4,2
329,62,0,10
330,32,7,12
331,43,16,14
332,8,2,3
333,22,22,0
334,48,33,8
335,65,9,49
336,21,6,12
337,11,11,0
338,48,18,22
339,30,4,10
340,52,27,22
341,37,12,19
342,36,11,25
343,9,5,0
344,35,33,1
345,61,32,25
346,44,38,3
347,43,18,5
348,39,14,12
349,64,47,8
350,10,7,3
351,20,3,5
352,55,47,5
353,15,6,3
355,9,6,0
356,34,0,5
357,13,3,4
358,8,6,2
359,5,1,0
360,19,9,9
361,17,11,1
362,33,13,12
363,59,42,17
364,28,0,14
365,54,54,0
366,14,11,1
367,27,14,12
368,27,3,22
369,56,5,46
370,20,0,1
371,16,1,5
372,57,43,2
373,47,42,3
374,36,21,8
375,13,5,7
376,18,0,11
377,40,24,2
378,26,18,6
379,24,21,2
380,40,40,0
381,16,1,3
382,31,21,5
383,11,0,4
384,37,18,12
385,18,6,1
386,51,14,19
387,34,7,10
388,20,7,4
389,36,27,3
390,11,4,3
391,26,24,2
392,58,12,5
393,8,5,3
394,28,28,0
396,44,44,0
397,31,29,0
398,47,1,44
399,11,6,1
400,32,18,3
401,38,34,0
402,61,48,11
403,22,0,9
404,45,34,3
405,42,14,2
407,15,1,1
408,34,21,7
409,41,22,13
410,25,6,2
411,26,11,11
412,34,23,0
413,12,10,2
414,64,36,2
415,52,14,28
416,58,20,35
417,17,0,3
418,57,29,5
419,22,1,15
420,31,16,10
421,59,58,0
422,18,6,6
423,44,11,20
424,22,5,0
425,49,17,2
426,36,14,19
427,61,8,33
428,47,24,4
429,29,18,4
430,26,3,5
431,64,27,36
432,14,6,7
433,63,15,25
434,42,7,12
435,31,16,4
436,10,7,3
437,56,50,2
438,46,14,18
439,65,46,6
440,41,14,10
441,53,21,27
443,51,29,22
444,60,2,41
445,51,1,8
446,48,32,11
447,10,1,8
448,29,18,2
449,37,12,7
450,6,0,2
451,35,16,9
452,36,11,12
453,54,21,29
454,18,1,14
455,38,25,3
456,46,25,7
457,36,29,5
458,60,55,5
459,55,37,5
460,5,2,1
461,28,7,15
462,27,13,8
463,43,42,1
464,47,35,3
465,60,32,10
467,38,24,14
468,31,20,7
469,38,17,5
470,59,52,3
471,50,5,16
472,13,5,0
473,60,28,16
474,10,6,0
475,25,9,7
477,43,13,17
478,34,31,2
479,14,11,1
480,5,4,0
481,31,22,6
482,41,26,4
483,61,10,11
484,31,21,3
485,35,32,0
486,59,2,42
487,61,50,3
488,21,6,8
489,60,12,37
490,20,11,5
491,44,2,17
492,55,48,0
493,46,3,7
494,43,28,0
495,8,1,1
496,63,13,35
497,50,43,0
498,34,25,1
499,8,6,2
500,65,47,16
501,39,11,26
502,23,12,0
503,17,2,12
504,52,18,34
505,50,42,7
506,56,4,8
507,54,2,19
508,46,31,5
509,21,17,1
510,37,12,15
511,47,7,5
512,37,13,23
513,41,30,4
515,28,5,11
516,18,17,0
517,31,28,0
518,32,20,10
519,16,7,6
520,10,8,0
521,28,28,0
522,21,8,0
523,52,37,0
524,25,25,0
525,33,28,4
526,54,54,0
527,20,11,3
528,22,6,9
529,59,26,11
530,40,30,5
531,39,14,8
532,50,48,2
533,56,44,4
534,61,24,3
535,26,10,5
536,62,41,19
537,13,6,6
538,23,13,10
539,36,27,0
540,55,0,6
541,20,1,5
542,24,14,4
543,59,51,0
544,40,24,15
545,26,21,4
546,13,9,0
547,61,19,28
548,12,9,2
549,57,43,6
550,53,44,5
551,25,21,3
552,10,6,1
553,27,20,5
554,17,13,0
555,36,34,0
556,23,12,3
557,48,20,11
558,29,11,1
559,36,22,14
560,47,30,7
561,59,54,1
562,24,14,5
563,24,1,9
564,59,29,19
565,19,10,9
566,47,45,2
567,20,15,0
568,10,1,4
569,33,23,9
570,15,6,2
571,16,1,9
572,52,14,19
573,53,45,1
574,14,3,7
575,31,8,12
577,24,10,12
578,50,20,13
579,59,57,1
580,49,13,20
581,18,3,11
582,7,4,0
583,25,14,3
584,28,7,10
585,58,19,35
586,8,0,6
587,62,59,2
588,46,20,18
589,54,32,12
590,15,2,2
592,62,59,3
593,36,4,20
594,43,36,1
595,50,14,9
596,31,12,7
597,60,16,42
598,49,7,12
599,57,46,10
600,21,5,16
601,44,7,31
602,23,15,0
603,6,6,0
604,33,30,2
605,17,5,10
606,17,11,2
607,64,15,13
608,16,14,1
609,52,19,21
610,56,6,44
611,12,5,5
612,21,8,3
613,29,0,22
614,30,28,2
615,37,5,0
616,46,26,19
618,42,24,1
620,31,2,12
621,51,11,19
622,5,5,0
623,40,25,6
624,39,0,10
625,19,17,0
626,30,11,13
627,59,15,13
628,6,3,2
629,15,8,0
630,16,16,0
631,56,28,13
632,44,20,20
633,23,5,4
634,18,11,4
635,55,50,0
636,57,45,9
637,64,2,45
638,16,12,3
639,51,1,31
640,54,52,1
641,27,8,5
642,24,13,9
643,28,10,11
645,49,33,6
647,54,18,12
648,55,50,4
649,22,17,4
650,65,49,12
651,9,4,5
652,10,3,4
653,26,25,1
654,37,15,7
655,24,23,0
656,13,5,8
658,49,9,38
659,10,6,1
660,37,14,11
661,53,2,10
663,54,7,21
664,19,4,14
665,24,22,1
666,32,13,7
668,60,18,3
669,24,3,10
670,54,6,10
671,35,4,9
672,63,30,8
673,50,29,3
674,47,16,5
675,58,11,19
676,23,5,15
677,24,7,14
678,47,37,0
680,63,10,0
681,38,18,9
682,43,6,4
684,55,35,16
685,12,11,0
686,30,17,3
687,32,24,6
689,36,32,4
690,20,9,2
691,31,15,10
692,24,2,7
693,50,39,6
694,39,10,6
695,43,9,11
696,15,1,12
697,25,3,6
698,21,17,1
699,18,7,10
700,53,6,36
701,63,60,2
702,27,19,1
704,56,31,18
705,19,17,1
706,35,2,7
707,44,38,4
708,36,9,19
709,65,11,18
710,39,21,7
712,38,4,16
713,53,31,8
714,31,21,10
715,9,3,0
716,59,53,3
717,50,14,15
718,31,1,28
719,43,42,0
720,6,3,2
721,23,10,12
722,35,22,2
723,27,20,0
724,26,23,1
725,45,8,29
726,18,8,3
727,11,10,1
728,15,13,1
729,50,20,18
730,23,12,11
731,26,1,3
732,62,44,1
733,48,39,0
734,27,16,4
735,12,8,3
736,41,30,5
737,10,9,0
738,47,14,20
739,19,16,1
740,51,5,39
741,48,0,45
742,41,34,4
743,43,23,17
744,19,17,2
745,24,12,7
746,52,43,7
747,61,9,48
748,20,0,8
749,19,14,2
750,16,9,3
751,50,28,21
752,7,1,3
753,54,47,3
756,31,20,9
757,36,26,7
758,7,0,6
759,19,0,3
760,47,29,8
761,32,32,0
762,12,3,1
763,16,16,0
764,64,11,26
765,60,19,12
766,20,14,0
767,5,2,0
768,57,52,4
769,13,10,1
770,49,48,0
771,33,23,2
772,49,22,7
773,45,30,8
775,39,37,0
776,18,0,11
777,21,18,1
778,57,31,6
779,5,2,2
780,9,7,0
782,11,8,2
783,12,4,8
784,32,18,3
786,60,28,22
787,53,14,1
788,49,5,33
789,65,26,17
790,49,27,16
791,8,2,5
792,51,34,2
793,60,6,24
794,53,20,24
795,8,2,1
797,21,14,2
798,44,17,12
799,63,28,31
800,14,7,5
801,60,18,33
802,58,18,16
803,35,16,2
804,26,0,8
805,19,17,0
806,45,8,2
807,59,33,15
808,25,5,18
809,40,10,28
810,43,3,31
811,59,39,14
812,51,13,28
813,6,3,0
814,53,47,6
815,48,13,27
816,57,14,12
817,39,20,11
818,50,38,10
819,17,6,0
820,26,1,25
821,18,17,1
822,36,34,0
823,34,6,10
824,46,28,4
825,46,8,9
826,61,38,18
827,55,41,9
828,55,9,17
829,40,38,2
830,45,22,6
831,59,24,5
832,61,36,25
833,33,26,4
834,58,56,0
835,9,6,2
836,11,2,8
837,49,38,9
838,12,3,1
839,39,4,6
840,55,28,12
841,37,3,13
842,61,16,42
843,18,8,2
844,56,23,11
845,55,35,7
846,27,20,1
847,19,19,0
848,26,3,17
849,22,6,1
850,44,35,4
851,43,24,13
852,43,40,2
853,37,5,22
854,44,35,0
855,27,25,2
856,18,1,4
857,64,0,6
858,53,31,17
859,18,16,1
860,21,5,4
861,64,7,31
862,25,20,0
863,57,17,17
864,18,5,7
865,8,1,7
866,54,13,22
868,25,20,0
869,32,30,2
870,44,21,11
871,19,19,0
872,31,18,4
873,13,8,3
874,20,3,9
875,23,19,3
876,27,19,8
878,59,14,29
879,51,43,5
880,63,1,4
881,50,28,9
882,41,21,2
883,14,5,9
884,10,9,0
885,16,16,0
886,60,13,10
887,12,11,1
888,28,10,5
889,58,46,3
890,31,27,0
891,46,11,6
892,15,14,0
893,49,35,2
894,49,14,9
895,10,4,3
896,49,33,9
897,33,10,9
898,57,17,0
899,25,15,2
900,8,0,0
901,29,15,9
902,53,51,2
904,60,0,38
905,28,11,0
906,36,10,6
907,35,5,21
908,11,0,11
909,24,17,0
910,65,12,9
911,51,20,28
912,21,17,2
913,28,14,8
914,15,12,2
915,51,13,10
916,23,1,0
917,13,4,7
918,38,20,16
919,13,5,7
920,20,8,5
921,62,16,36
922,18,13,1
923,41,13,2
924,7,6,0
925,57,15,29
926,11,5,2
927,15,13,0
928,49,14,26
929,47,37,6
930,7,2,3
931,54,13,35
932,17,11,0
933,45,28,12
934,35,9,18
935,62,27,8
936,39,19,9
937,16,1,6
938,17,10,3
939,31,15,5
